image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
scgan_0032172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032173,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032176,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032177,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032179,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032180,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032181,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032182,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032183,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032184,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032185,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032186,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032187,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032188,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032189,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032190,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032191,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032192,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032193,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032194,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032195,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032197,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032198,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032199,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032200,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032201,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032202,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032203,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032204,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032205,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032206,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032207,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032208,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032209,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032210,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032211,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032212,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032213,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032214,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032215,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032216,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032217,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032218,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032219,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032220,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032221,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032222,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032223,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032224,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032225,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032226,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032227,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032228,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032229,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032230,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032231,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032232,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032234,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032235,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032236,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032237,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032238,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032239,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032240,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032241,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032242,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032244,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032245,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032247,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0032248,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032249,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032250,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032251,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032252,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032253,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032254,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032255,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032256,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032257,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032259,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032260,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032261,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032262,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032263,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032264,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032265,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032266,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032267,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032268,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032269,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032270,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032271,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032272,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032273,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032274,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032275,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032276,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032277,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032278,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032279,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032280,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032281,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032282,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032283,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032284,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032285,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032286,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032287,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032288,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032289,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032290,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032291,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032292,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032293,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032294,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032295,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032296,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032297,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032298,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032299,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032300,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032301,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032302,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032304,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032305,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032306,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032307,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032308,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032309,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032310,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032311,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032312,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032313,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032314,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032315,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032316,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032317,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032318,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032319,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032320,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032321,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032322,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032323,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032324,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032325,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032326,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032327,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032328,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032329,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032330,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032331,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032332,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032335,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032336,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032337,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032338,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032339,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032340,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032341,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032342,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032343,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032344,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032345,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032346,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032347,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032348,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032349,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032350,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032351,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032352,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032353,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032354,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032355,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032356,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032357,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032358,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032359,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032360,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032361,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032362,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032363,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032364,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032365,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032366,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032367,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032368,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032369,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032370,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032371,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032372,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032373,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032374,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032375,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032376,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032377,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032378,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032379,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032380,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032381,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032382,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032383,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032384,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032385,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032386,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032387,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032388,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032389,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032390,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032391,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032392,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032393,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032394,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032395,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032396,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032397,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032398,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032399,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032400,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032401,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032402,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032403,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032404,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032405,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032406,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032407,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032408,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032409,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032410,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0032411,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032412,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032413,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032415,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032416,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032417,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032418,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032419,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032420,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032422,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032423,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032424,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032425,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032426,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032427,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032428,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032429,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032430,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032431,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032432,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032434,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032435,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032436,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032437,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032438,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032439,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032440,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032441,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032442,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032443,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032444,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032445,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032446,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032447,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032448,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032449,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032450,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032451,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032452,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032453,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032454,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032455,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032456,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032457,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032458,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032459,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032460,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032461,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032462,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032465,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032467,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032468,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0032469,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032470,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032471,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032472,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032473,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032474,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032475,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032476,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032477,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032478,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032479,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032480,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032481,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032482,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032483,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032484,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032485,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032486,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032487,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032488,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032489,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032490,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032491,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032492,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032493,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032495,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032496,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032498,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032499,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032500,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032501,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032502,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032503,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032504,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032505,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032506,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032507,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032508,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032509,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032510,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032511,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032513,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032514,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032515,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032516,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032517,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032518,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032519,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032520,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032521,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032522,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032523,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032524,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032527,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032528,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032529,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032530,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032531,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032532,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032533,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032534,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032535,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032536,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032537,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032538,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032539,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032540,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032541,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032542,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032543,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032544,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032546,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032547,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032548,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032549,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032550,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032551,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032552,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032553,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032554,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032555,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032556,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032557,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032558,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032559,1.0,0.0,0.0,0.0,0.0,0.0,0.0
